Y,X_endog,X_exog,Z
4.658648409375621,-0.7358022547184014,3.435726952492871,-1.4940502402620235
5.300668598887609,-0.3581153307331731,2.8120201622056706,-1.3240497489713654
15.194024949391618,5.218149081446693,2.671025439199064,1.7072481404835576
-0.20509117887208705,-1.978304997534608,2.983718494257955,-1.6272799291631779
0.04538334260193988,-1.3516722666641108,3.577255056659628,-1.4456245482506964
9.452748741582388,2.30942849664204,2.352973592908524,-0.4328293271320238
-0.14525839426150977,-1.6052218936715739,3.214821176914036,-1.38477426661504
17.528478206084433,5.74980584048296,2.540981802071341,0.5331400615188037
10.360409036210475,3.137330308250577,2.264045048787366,0.6107965384154812
11.020676295796688,2.7410019049292456,4.051414537103385,0.4136882716495793
9.986562833473618,2.0003015075043082,3.371123611042255,-0.614154743821681
5.881164998414612,0.748035681802766,3.380348084293031,0.28876066964596253
14.364492615246812,4.904182111113087,2.0546400011241404,1.7835722223889625
3.3520223116878083,-0.40982975175935865,2.753398294954915,-1.4339930768028777
12.35296334603919,3.544203450248741,3.6007463138527074,1.1166861402017758
10.501699271526538,3.5086995912868337,3.372210108234101,0.80798644331373
19.330899422392818,5.118850059893034,5.564604015061381,-0.10526392178539414
10.8201038845108,3.0926646884649105,3.2198957634435716,0.16637032017560444
9.076484518642767,3.2090799097216998,2.3350272944799966,0.3567216251081686
4.186145642783791,-0.26215460578400385,2.5648423673527456,-0.9765276064283732
-1.2468499662301211,-2.1897732791012277,2.143485880042519,-1.6322871384518696
12.764388623998242,3.5674930297939627,2.3536347035451315,0.90651991368009
-0.1307228783197556,-2.148599325019253,3.0997252282680736,-1.2449108710193915
1.3189928223146412,-0.7963636580951374,2.536235387202238,-1.0931488955369217
8.53132214491231,0.9875101002561844,4.336080669378993,-0.5155723813333055
5.0289839142569175,1.4138256280212773,3.8810086215322412,0.28449309536856415
12.053910275446075,2.6824103705506173,3.8640677049099494,-0.4993560736531553
8.124650373976177,0.9403905134127053,2.7481151182179167,-0.723978248315589
12.332717657328548,4.052209818098223,3.9138192441660573,0.9527613105103858
14.630567855102242,3.0828014132361585,4.02312687738624,-0.3332101996305761
5.496487746768784,0.2163488680273602,4.595851726676441,-0.7985031653419572
7.2114266264623605,1.5961773944516424,2.458863175232961,0.3946248677439788
14.633661672576437,3.7285853313291017,3.0116106356718375,0.05858580858827131
15.733031406253378,4.45768518979764,2.2491664677470817,0.028719416220497035
16.774100509489486,5.3020504139481925,5.639283823226388,0.443434415083289
7.365892447426313,2.6232329515721715,2.7981330633071377,-0.13744742421513156
12.704666010986434,4.076529029217692,4.275807411824352,0.844713261726172
2.7718286668536196,-0.5516875998734388,3.1565993368562912,-1.42840173842348
15.751602403712525,5.40129397839077,3.879426644934055,1.2412841104939119
9.999423771316932,2.2219053800494954,2.985513894345841,-0.91319430656678
4.124126900404496,0.44216640860078615,3.9231639783083807,-1.6366436944627911
9.222351324783187,2.177147713800581,3.276316198040921,-0.7883157822509862
9.72135763844229,1.807209748572606,4.705166685866569,-0.3495250543078735
10.74410675305866,1.9470493107369786,3.306194661879598,-0.7349851741485518
2.788782774189521,-0.2698698911270706,2.277534597020093,-0.9651627811586947
15.701979256739962,4.718238321327558,3.518105026238155,1.0105744597153437
6.116341537013883,1.5533076135947539,3.009253756149872,-0.8706334083729601
-0.9225860329191443,-2.5885515922344817,2.013407626834288,-2.257790178819919
7.819989354778618,1.0417452032238936,3.379235965836704,-0.3504416608110801
17.945773433107075,6.2358976238422255,2.3831993866017065,2.0453900365671482
5.464778469402942,0.33207517973428735,2.7642305255050807,-1.0640378019127186
4.7618771197842396,1.0373039615477606,3.0410868841195167,-0.8996498508328955
8.930736658369787,1.416856416063034,0.9726637608118085,-0.4036773712085458
20.52726575835123,6.371207419081455,2.568665918406272,1.544215780050473
12.93423346620801,2.9780266685136123,3.923811779215767,-0.3595247327513725
8.910443535573158,1.0938046845346652,2.8077208153102937,-1.0233312052923542
6.775069617749939,1.702269972727989,1.0982249763667742,0.3630747804992206
10.790463322380797,2.631889160119268,2.9183203087062815,0.2886495884384836
14.784795156594328,4.071955535801191,3.4829629011227965,0.4866504659576566
4.688831634670148,0.07566659445214718,2.702172921399449,-1.062317324298516
8.050749188816555,1.8015480141435412,2.7345213585842445,-0.5644846991398693
11.985009183302074,3.4874337191782745,2.553696454690082,1.1256681781974056
19.908373309466565,5.475882403629276,3.6206150308218565,0.40901404696999605
13.397936858407524,3.7382513892630556,2.177930001074994,0.8086712615258876
11.533137273911402,2.803745176733022,3.546266334267923,-0.05410732526943938
12.36001270932358,3.784912101870305,2.732078177562798,1.0563769139604655
18.963437136861902,5.567261844743259,4.25313888742012,0.2931509211083364
1.5960279858908653,0.06168552383816994,2.514687143021998,-0.523537647189473
8.820534628266534,2.5834453034425193,1.889248658945462,0.7454654544538413
10.175937819944274,2.0879018923035875,3.6188363421354572,-0.8750599941584762
15.958182443549681,5.764427307628191,3.4927599871435193,1.5435504817310723
13.868804954901947,3.943800523367018,3.4118822283560295,1.0081262606364578
9.232493022029997,1.8482813411085208,3.846481556676393,-0.29270657294699093
4.29947950487025,1.3752449384530037,1.99816802024682,-0.1849712119597278
9.757094646296208,2.4462002772640257,2.211615964508529,0.13236257324587622
17.34775659892278,4.402322011176308,4.319685928065551,-0.17286221348403452
16.68742767524237,5.697115416465211,3.4355092728088477,1.3189994085502008
9.226406450105236,2.325731987236227,2.544344297926112,-0.5387640942600078
-0.8123489863959855,-1.5206488205835904,1.236389835603819,-1.5025386231659945
8.597489193687098,1.9280353304749924,1.7557556826162792,-0.2586511734824509
6.101973821985109,1.8210628246553782,2.042553582477729,0.7525417119980153
11.838180879848506,4.227933659346406,2.4387763792063804,1.014671255892262
12.979459662209978,2.9755696682443484,3.3054953681987334,0.11381199836643874
10.800081694679893,2.4975864683978584,1.6341756403526622,-0.6338434124861047
12.881099703875524,3.714321647740512,2.47218226044591,-0.04408584821510727
6.543638905705352,0.43053597076850536,1.7365277694325654,-0.6551600081712865
-0.9289939945704928,-2.67731554453741,2.578633106629286,-2.305273241098768
8.740612263021928,1.3689475423239768,5.384656761301749,-0.852049402055539
13.352148287148147,3.718691483728547,4.1892580027168425,0.5103930989008063
13.216892911812005,3.6013235251663653,3.5735474683847586,-0.2706617763479033
9.123532859841866,2.0983930582910477,2.4777496586674834,-0.3085495851392888
14.288331536868816,4.471845099902542,1.923073258824977,1.1068333231220617
10.435024833830623,1.532707615683484,2.9133215027706822,-0.9639777679771367
1.0079826763633868,-0.8300696226192525,1.4465420441300774,-0.8662130276326259
11.035744193684408,2.7106946562088785,3.6481246778055745,0.3309396970687232
7.182138786902006,1.639804644591496,2.801781161875662,-0.7118437974869426
5.7974865283228,0.41701615171427164,2.9724639112035116,-0.7168299045813835
10.377859119692667,2.930114703094792,1.335796393434852,1.5492358338552097
3.317655266961605,-0.4873521707700108,3.049811968522645,-1.0720421584664008
9.43141191147904,2.116338199127483,2.7609508076863847,-0.7324990985575707
8.474708301970596,2.4375968280353533,2.0433453852304355,0.4388917276241662
11.421867675415742,2.750052430290191,3.22445737949987,-0.048903857106884
1.6471525554591002,-1.2040172810396375,2.6014921111893345,-1.3734650855171833
17.681189907209426,6.237978980271606,3.294689519288333,1.784017148998403
8.190362814833595,1.1098838540552725,3.618314190210757,-0.7942672960981131
